time,date,hour,open,high,close,low,volumefrom,volumeto
1649469600,2022-04-09,2,42431.49,42445.13,42192.53,42179.67,363.32,15367762.53
1649473200,2022-04-09,3,42192.53,42445.83,42395.73,42136.04,535.06,22632995.13
1649476800,2022-04-09,4,42395.73,42552.59,42410.94,42354.15,314.64,13356733.75
1649480400,2022-04-09,5,42410.94,42634.69,42598.95,42410.94,418.11,17769617.54
1649484000,2022-04-09,6,42598.95,42605.01,42450.07,42423.36,236.99,10073975.04
1649487600,2022-04-09,7,42450.07,42511.2,42484.45,42363.44,415.0,17606213.37
1649491200,2022-04-09,8,42484.45,42510.06,42465.09,42381.6,211.71,8985049.87
1649494800,2022-04-09,9,42465.09,42491.84,42453.83,42410.62,208.91,8867951.82
1649498400,2022-04-09,10,42453.83,42489.59,42476.63,42345.81,394.67,16742049.85
1649502000,2022-04-09,11,42476.63,42544.13,42452.85,42444.13,228.37,9700947.22
1649505600,2022-04-09,12,42452.85,42523.04,42507.48,42415.06,221.47,9405766.08
1649509200,2022-04-09,13,42507.48,42520.26,42471.29,42460.58,232.26,9869280.94
1649512800,2022-04-09,14,42471.29,42504.62,42462.84,42374.88,352.53,14957140.97
1649516400,2022-04-09,15,42462.84,42476.19,42226.62,42203.37,659.31,27919599.89
1649520000,2022-04-09,16,42226.62,42529.56,42458.83,42197.83,429.18,18187931.45
1649523600,2022-04-09,17,42458.83,42620.73,42587.23,42426.48,319.59,13598481.7
1649527200,2022-04-09,18,42587.23,42639.11,42486.86,42468.86,312.09,13275328.38
1649530800,2022-04-09,19,42486.86,42597.4,42533.53,42468.31,331.98,14119483.3
1649534400,2022-04-09,20,42533.53,42653.49,42446.83,42445.57,274.51,11681204.11
1649538000,2022-04-09,21,42446.83,42593.8,42577.7,42413.89,267.45,11364326.76
1649541600,2022-04-09,22,42577.7,42649.49,42557.28,42525.11,301.9,12855452.34
1649545200,2022-04-09,23,42557.28,42813.04,42768.61,42501.96,654.85,27957116.63
1649548800,2022-04-10,0,42768.61,42793.28,42647.17,42609.66,339.86,14517677.84
1649552400,2022-04-10,1,42647.17,42799.5,42789.73,42615.13,185.53,7927926.42
1649556000,2022-04-10,2,42789.73,42894.69,42846.82,42750.81,324.35,13884610.44
1649559600,2022-04-10,3,42846.82,42900.23,42796.89,42789.58,286.95,12290556.64
1649563200,2022-04-10,4,42796.89,42802.68,42754.23,42731.59,161.75,6918045.74
1649566800,2022-04-10,5,42754.23,42805.78,42673.33,42669.38,218.34,9331386.79
1649570400,2022-04-10,6,42673.33,42806.73,42800.75,42666.0,196.58,8404005.7
1649574000,2022-04-10,7,42800.75,42809.31,42648.3,42597.33,200.86,8571112.04
1649577600,2022-04-10,8,42648.3,42730.23,42655.19,42584.43,153.58,6552744.15
1649581200,2022-04-10,9,42655.19,42670.06,42533.26,42512.73,281.01,11960980.03
1649584800,2022-04-10,10,42533.26,42573.81,42534.47,42463.46,264.14,11227906.03
1649588400,2022-04-10,11,42534.47,42735.86,42706.11,42531.53,233.25,9944758.59
1649592000,2022-04-10,12,42706.11,42856.33,42605.14,42549.52,496.43,21198164.64
1649595600,2022-04-10,13,42605.14,42678.86,42594.09,42546.99,170.54,7266627.37
1649599200,2022-04-10,14,42594.09,42764.84,42711.22,42560.65,392.81,16769140.95
1649602800,2022-04-10,15,42711.22,42786.65,42767.18,42661.05,271.96,11622185.33
1649606400,2022-04-10,16,42767.18,42819.08,42801.7,42691.68,314.37,13446468.16
1649610000,2022-04-10,17,42801.7,43387.81,43124.86,42801.4,1886.66,81555786.71
1649613600,2022-04-10,18,43124.86,43267.21,43133.1,43097.81,428.23,18493506.94
1649617200,2022-04-10,19,43133.1,43298.0,43260.55,43089.54,448.03,19357908.0
1649620800,2022-04-10,20,43260.55,43442.48,43120.12,43119.13,708.49,30703295.53
1649624400,2022-04-10,21,43120.12,43213.05,42715.89,42696.36,897.18,38514588.41
1649628000,2022-04-10,22,42715.89,42738.77,42146.53,41921.59,2853.28,120463122.6
1649631600,2022-04-10,23,42146.53,42407.66,42153.77,42005.49,1145.34,48388900.4
1649635200,2022-04-11,0,42153.77,42382.57,42315.98,41823.78,1718.03,72310346.68
1649638800,2022-04-11,1,42315.98,42422.86,42173.29,42165.65,454.77,19234263.28
1649642400,2022-04-11,2,42173.29,42229.22,41927.97,41826.82,998.19,41921702.9
1649646000,2022-04-11,3,41927.97,42158.06,42125.71,41848.83,602.03,25304646.08
1649649600,2022-04-11,4,42125.71,42289.53,42268.11,42105.53,470.04,19821182.95
1649653200,2022-04-11,5,42268.11,42315.87,42302.73,42208.63,242.6,10255564.63
1649656800,2022-04-11,6,42302.73,42347.81,42266.66,42188.73,247.73,10471450.37
1649660400,2022-04-11,7,42266.66,42362.73,42332.18,42188.99,411.59,17400701.25
1649664000,2022-04-11,8,42332.18,42367.31,42221.6,42108.69,394.2,16646908.78
1649667600,2022-04-11,9,42221.6,42221.6,41482.8,41482.8,1848.82,77275962.97
1649671200,2022-04-11,10,41482.8,41648.84,41608.52,41248.76,2316.02,95978634.82
1649674800,2022-04-11,11,41608.52,41608.52,41081.01,41000.5,2300.37,94711917.6
1649678400,2022-04-11,12,41081.01,41247.87,41162.41,40950.36,1351.13,55572959.25
1649682000,2022-04-11,13,41162.41,41190.02,41152.64,40726.83,2042.77,83701444.92
1649685600,2022-04-11,14,41152.64,41226.13,40821.55,40744.19,1594.27,65190624.46
1649689200,2022-04-11,15,40821.55,40988.13,40595.41,40585.15,1631.92,66536567.31
1649692800,2022-04-11,16,40595.41,40823.69,40767.94,40512.13,1817.55,73880766.74
1649696400,2022-04-11,17,40767.94,40901.18,40460.77,40317.13,2059.9,83424326.74
1649700000,2022-04-11,18,40460.77,40519.24,40515.3,40258.07,1344.33,54288801.01
1649703600,2022-04-11,19,40515.3,40601.02,39995.56,39789.9,3092.18,123916011.3
1649707200,2022-04-11,20,39995.56,40249.83,39847.28,39549.25,2742.6,109350397.38
1649710800,2022-04-11,21,39847.28,39913.62,39414.27,39345.49,2187.52,86658218.14
1649714400,2022-04-11,22,39414.27,39989.5,39765.84,39229.4,1912.17,75821421.82
1649718000,2022-04-11,23,39765.84,39847.32,39536.71,39401.84,1104.65,43723069.54
1649721600,2022-04-12,0,39536.71,39852.15,39566.63,39379.33,1449.69,57452266.31
1649725200,2022-04-12,1,39566.63,39736.58,39512.7,39422.88,824.99,32656677.92
1649728800,2022-04-12,2,39512.7,39557.29,39493.84,39308.05,931.22,36702732.52
1649732400,2022-04-12,3,39493.84,39755.75,39746.58,39483.84,577.31,22869533.85
1649736000,2022-04-12,4,39746.58,39955.45,39929.67,39640.56,703.26,27997081.85
1649739600,2022-04-12,5,39929.67,40147.27,40115.14,39886.31,731.76,29289834.89
1649743200,2022-04-12,6,40115.14,40187.09,39944.78,39853.76,706.19,28253358.82
1649746800,2022-04-12,7,39944.78,40194.21,40194.19,39887.46,914.18,36634683.09
1649750400,2022-04-12,8,40194.19,40343.36,40200.95,40126.51,844.56,33978982.18
1649754000,2022-04-12,9,40200.95,40254.96,40232.79,40055.58,607.25,24373475.43
1649757600,2022-04-12,10,40232.79,40276.83,40162.62,40109.34,592.17,23800086.04
1649761200,2022-04-12,11,40162.62,40446.48,40387.7,40122.54,930.81,37536627.83
1649764800,2022-04-12,12,40387.7,40673.93,40628.76,40224.72,2726.49,110442180.66
1649768400,2022-04-12,13,40628.76,40631.98,40415.63,40195.22,2037.17,82375302.23
1649772000,2022-04-12,14,40415.63,40442.7,40006.48,39831.89,2070.86,82940806.7
1649775600,2022-04-12,15,40006.48,40379.89,40188.47,39979.24,1293.28,52021455.67
1649779200,2022-04-12,16,40188.47,40374.73,40105.63,39944.65,1118.36,44850325.88
1649782800,2022-04-12,17,40105.63,40219.21,40022.8,39962.03,1037.42,41586155.15
1649786400,2022-04-12,18,40022.8,40066.37,39678.28,39650.78,1272.87,50653054.11
1649790000,2022-04-12,19,39678.28,39723.97,39318.33,39285.86,2023.82,79959811.18
1649793600,2022-04-12,20,39318.33,39607.85,39537.2,39266.86,959.81,37865567.24
1649797200,2022-04-12,21,39537.2,39751.6,39711.5,39495.91,618.0,24503169.31
1649800800,2022-04-12,22,39711.5,39914.82,39845.77,39580.59,948.32,37670694.08
1649804400,2022-04-12,23,39845.77,40252.56,40086.66,39833.81,1278.64,51253772.76
1649808000,2022-04-13,0,40086.66,40197.16,39945.08,39908.34,694.35,27826963.13
1649811600,2022-04-13,1,39945.08,39946.77,39883.27,39591.74,1215.06,48289339.17
1649815200,2022-04-13,2,39883.27,40172.17,40056.8,39721.69,757.86,30282365.76
1649818800,2022-04-13,3,40056.8,40269.16,40078.97,40017.13,639.25,25669736.6
1649822400,2022-04-13,4,40078.97,40141.63,40141.16,39951.36,545.66,21844412.74
1649826000,2022-04-13,5,40141.16,40215.6,40193.54,40066.66,339.3,13621438.31
1649829600,2022-04-13,6,40193.54,40233.64,39962.13,39887.36,491.45,19685609.47
1649833200,2022-04-13,7,39962.13,40208.85,40138.78,39924.12,921.54,36942759.25
1649836800,2022-04-13,8,40138.78,40205.38,40166.71,40051.88,640.68,25711227.17
1649840400,2022-04-13,9,40166.71,40204.95,40078.72,40043.46,714.62,28675729.42
1649844000,2022-04-13,10,40078.72,40142.91,39819.34,39766.23,767.24,30624876.78
1649847600,2022-04-13,11,39819.34,39999.7,39744.59,39725.84,708.27,28248559.45
1649851200,2022-04-13,12,39744.59,39903.41,39716.05,39672.52,1022.78,40681307.36
1649854800,2022-04-13,13,39716.05,40580.24,40544.08,39649.13,1807.43,72731260.16
1649858400,2022-04-13,14,40544.08,40971.1,40663.61,40408.57,2719.42,110854964.12
1649862000,2022-04-13,15,40663.61,41403.85,41176.38,40662.01,2464.8,101384877.04
1649865600,2022-04-13,16,41176.38,41352.09,41026.05,40952.65,1787.09,73552083.99
1649869200,2022-04-13,17,41026.05,41131.9,41045.58,40852.0,1336.69,54812824.54
1649872800,2022-04-13,18,41045.58,41381.29,41378.2,41001.69,937.5,38616237.83
1649876400,2022-04-13,19,41378.2,41538.17,41070.59,41065.64,1232.24,50889128.01
1649880000,2022-04-13,20,41070.59,41312.4,41249.48,41013.29,715.61,29469854.51
1649883600,2022-04-13,21,41249.48,41327.11,41225.4,41100.9,548.87,22621355.24
1649887200,2022-04-13,22,41225.4,41383.38,41290.49,41167.43,708.91,29256756.92
1649890800,2022-04-13,23,41290.49,41337.77,41150.33,41088.82,673.42,27728507.34
1649894400,2022-04-14,0,41150.33,41279.71,41205.12,41076.34,644.88,26550209.25
1649898000,2022-04-14,1,41205.12,41503.56,41489.27,41193.27,776.45,32104938.11
1649901600,2022-04-14,2,41489.27,41489.27,41421.98,41360.16,548.05,22699464.92
1649905200,2022-04-14,3,41421.98,41459.9,41328.97,41289.81,557.57,23045821.6
1649908800,2022-04-14,4,41328.97,41421.5,41299.93,41250.86,448.67,18552299.05
1649912400,2022-04-14,5,41299.93,41351.86,41324.24,41255.68,345.94,14288291.14
1649916000,2022-04-14,6,41324.24,41341.38,41210.07,41170.2,399.28,16466302.47
1649919600,2022-04-14,7,41210.07,41363.24,41280.66,41173.08,409.49,16897379.06
1649923200,2022-04-14,8,41280.66,41329.31,41182.91,41174.42,491.55,20274366.91
1649926800,2022-04-14,9,41182.91,41216.13,41191.39,40993.12,732.46,30115135.55
1649930400,2022-04-14,10,41191.39,41218.01,40952.02,40951.95,581.06,23883039.6
1649934000,2022-04-14,11,40952.02,41074.52,40923.28,40863.27,785.4,32183762.06
1649937600,2022-04-14,12,40923.28,41187.6,41153.99,40749.48,1023.85,41974768.93
1649941200,2022-04-14,13,41153.99,41303.35,40619.58,40552.39,2391.16,97687493.43
1649944800,2022-04-14,14,40619.58,40659.68,40449.4,40336.79,2047.08,82825657.99
1649948400,2022-04-14,15,40449.4,40494.95,39967.2,39935.06,2419.83,97208055.1
1649952000,2022-04-14,16,39967.2,40057.88,39946.67,39774.41,1879.35,74997048.39
1649955600,2022-04-14,17,39946.67,40051.61,39988.03,39849.85,826.73,33018256.68
1649959200,2022-04-14,18,39988.03,40034.07,39665.44,39633.34,1094.66,43614079.58
1649962800,2022-04-14,19,39665.44,39849.04,39784.38,39587.14,893.65,35511706.23
1649966400,2022-04-14,20,39784.38,39916.44,39915.66,39675.37,935.83,37230067.95
1649970000,2022-04-14,21,39915.66,40000.91,39979.06,39873.79,471.96,18844365.61
1649973600,2022-04-14,22,39979.06,40022.74,39849.31,39816.44,467.44,18664724.21
1649977200,2022-04-14,23,39849.31,39956.22,39951.63,39834.75,301.17,12017098.53
1649980800,2022-04-15,0,39951.63,40154.99,39859.01,39779.2,907.41,36270194.59
1649984400,2022-04-15,1,39859.01,39979.59,39953.6,39836.22,346.79,13845244.58
1649988000,2022-04-15,2,39953.6,40074.3,40019.19,39922.47,403.02,16125192.69
1649991600,2022-04-15,3,40019.19,40209.85,40205.77,40007.4,409.29,16421123.88
1649995200,2022-04-15,4,40205.77,40263.32,40111.53,40079.02,435.84,17509582.38
1649998800,2022-04-15,5,40111.53,40214.88,40139.99,40097.1,366.33,14712916.24
1650002400,2022-04-15,6,40139.99,40170.98,40049.77,39983.26,518.22,20757195.5
1650006000,2022-04-15,7,40049.77,40441.32,40240.35,39967.31,1026.9,41280274.66
1650009600,2022-04-15,8,40240.35,40389.82,40158.88,40116.32,592.77,23839224.05
1650013200,2022-04-15,9,40158.88,40193.72,40123.47,40048.33,342.22,13735147.9
